,parent,child,group,flag,predicted_labels
16396,rung,gusset,219,False,True
16397,skillet_corn_bread,bran_muffin,469,False,False
16398,breccia,rottenstone,520,False,False
16399,stovepiping,access,159,False,False
16400,chambered_nautilus,octopus,123,False,False
16401,rood_screen,chimney_breast,186,False,False
16402,sea_scallop,European_lobster,481,False,True
16403,halfback,flanker_back,571,False,False
16404,expedience,inside_track,331,False,False
16405,Aleuria_aurantia,Leotia_lubrica,619,False,False
16406,trip_wire,concertina,192,False,False
16407,standard_gauge,spread,35,False,False
16408,coefficient_of_elasticity,coefficient_of_reflection,640,False,False
16409,insurance_company,consumer_finance_company,492,False,False
16410,Shavian,Whig,542,False,False
16411,vamp,voice_part,423,False,False
16412,renal_insufficiency,polyuria,663,False,False
16413,werewolf,abominable_snowman,522,False,False
16414,flogger,tormentor,569,False,False
16415,rubato,syncopation,437,False,False
16416,basilisk,amphisbaena,522,False,False
16417,product_introduction,jump_ball,29,False,False
16418,Whig,standard-bearer,562,False,False
16419,Eames_chair,chair_of_state,205,False,False
16420,soap_pad,mousepad,177,False,False
16421,empire,United_States_government,490,False,True
16422,soft-shell_crab,clam,481,False,False
16423,pornographer,bailee,549,False,False
16424,sugar_bowl,willowware,275,False,False
16425,Javanthropus,Pithecanthropus,146,False,False
16426,scallop,crayfish,481,False,True
16427,hamburger,tunaburger,470,False,True
16428,iridectomy,radial_keratotomy,61,False,False
16429,lotion,acoustic,164,False,False
16430,horse_botfly,housefly,136,False,False
16431,glen,nullah,517,False,False
16432,chrism,elixir_of_life,164,False,False
16433,dun,corn,719,False,False
16434,seafaring,engagement,33,False,True
16435,marksmanship,numeracy,348,False,True
16436,twopence,bezant,632,False,False
16437,screening,bank_examination,18,False,False
16438,pedestal,railroad_bed,156,False,False
16439,armory,refinery,208,False,False
16440,slow_motion,coming_attraction,411,False,False
16441,pinetum,moor,515,False,False
16442,tambour,rain_stick,235,False,False
16443,glyptics,glyph,190,False,False
16444,noli-me-tangere,gastric_ulcer,669,False,False
16445,handsomeness,attractiveness,304,False,True
16446,peacock-throne,fighting_chair,205,False,False
16447,blackcock,greater_prairie_chicken,109,False,False
16448,penny_ante,canfield,52,False,False
16449,muscovy_duck,bufflehead,115,False,True
16450,contour_feather,plumule,118,False,True
16451,merganser,wood_duck,115,False,False
16452,pipage,commission,625,False,False
16453,nail_pulling,prolonged_interrogation,45,False,False
16454,shopper,literary_agent,549,False,True
16455,necessity,shortness,648,False,True
16456,operative_field,middle_distance,367,False,True
16457,freedman,countrywoman,527,False,False
16458,witness,playgoer,567,False,True
16459,CD-ROM,talking_book,215,False,False
16460,sarcophagus,hope_chest,226,False,False
16461,adesite,batholith,689,False,False
16462,voicer,motormouth,531,False,False
16463,pasty,quiche,463,False,False
16464,punctuated_equilibrium,relativity,364,False,False
16465,glucosamine,methyl,681,False,False
16466,micron,metric_ton,641,False,False
16467,fiduciary_duty,language_requirement,57,False,False
16468,vanity_fair,Romanticism,305,False,False
16469,tick,spring_mattress,177,False,False
16470,dogfight,rumble,16,False,False
16471,intransitivity,imperfective,643,False,False
16472,kinetic_theory_of_heat,functionalism,364,False,False
16473,fibrillation,blepharospasm,674,False,False
16474,androsterone,aldosterone,694,False,False
16475,roulade,obbligato,423,False,False
16476,extermination,holocaust,27,False,True
16477,Rhaeto-Romance,Galician,429,False,False
16478,cacodemon,succubus,524,False,False
16479,waterspout,tempest,601,False,False
16480,football_field,palestra,203,False,False
16481,wellbeing,success,677,False,False
16482,cordovan,white_leather,282,False,False
16483,confusion,storm,650,False,True
16484,drafting,plumbing,58,False,True
16485,bad_fairy,control,524,False,False
16486,sea_slug,whelk,121,False,False
16487,love_knot,hitch,231,False,False
16488,examiner,tub-thumper,531,False,False
16489,gauge,leg,35,False,True
16490,nip,sucking,43,False,False
16491,slip,loam,682,False,True
16492,petfood,feed_grain,460,False,True
16493,Missouri,Arapaho,539,False,False
16494,immunoglobulin,ABO_antibodies,668,False,True
16495,rhinoscopy,ballottement,18,False,False
16496,cigarillo,joint,274,False,False
16497,Shetland_sheepdog,pinscher,133,False,False
16498,dichroism,stellar_parallax,599,False,False
16499,consequence,momentousness,329,False,True
16500,keynote_speech,oration,443,False,False
16501,penny_ante,samba,52,False,False
16502,flurbiprofen,oxaprozin,289,False,False
16503,section,concert_band,501,False,True
16504,jack_pine,Jeffrey_pine,606,False,False
16505,naturalist,epistemologist,535,False,False
16506,curtain_raiser,kickoff,29,False,False
16507,testifier,motile,567,False,False
16508,pensioner,transferee,545,False,False
16509,Umayyad,Zhou,488,False,False
16510,cruet,water_jug,189,False,False
16511,attraction,sex_characteristic,322,False,True
16512,dystopia,roman_a_clef,397,False,False
16513,Friday,Whitmonday,701,False,False
16514,red_tide,water_of_crystallization,487,False,False
16515,baby_grand,bones,235,False,False
16516,rock_group,octet,501,False,True
16517,Estonian,Mansi,427,False,False
16518,club_drug,lysergic_acid_diethylamide,158,False,True
16519,headscarf,patka,217,False,False
16520,mercy_seat,musnud,205,False,False
16521,agrapha,sumpsimus,390,False,False
16522,louver,board,242,False,False
16523,tub_gurnard,snailfish,152,False,False
16524,auspiciousness,privilege,331,False,False
16525,talk,tete-a-tete,440,False,True
16526,nail-tailed_wallaby,cuscus,116,False,False
16527,course_of_lectures,elementary_education,74,False,True
16528,roofing,tool-and-die_work,58,False,False
16529,Bernese_mountain_dog,Rottweiler,133,False,False
16530,Tagalog,Karelian,538,False,False
16531,common_measure,iamb,438,False,True
16532,Volgaic,Mansi,427,False,False
16533,indecency,political_incorrectness,317,False,True
16534,aversion_therapy,token_economy,63,False,False
16535,foreboding,war_cloud,445,False,False
16536,heiress,sendee,545,False,False
16537,smoker,coal_car,222,False,False
16538,plate_iron,license_plate,220,False,False
16539,Panchen_Lama,bacchant,525,False,False
16540,simmer,cool,323,False,False
16541,cytologist,propagator,574,False,False
16542,share,treat,751,False,True
16543,reunion,temperance,41,False,False
16544,cruet,wine_bottle,189,False,False
16545,line_coach,conditioner,577,False,False
16546,Euryale,salamander,113,False,False
16547,teaching_fellow,visiting_professor,544,False,False
16548,disbeliever,idolatress,566,False,False
16549,spiny_lobster,Old_World_crayfish,124,False,False
16550,demographic,tau_coefficient_of_correlation,374,False,False
16551,integral_calculus,projective_geometry,372,False,False
16552,cyclohexanol_phthalate,cellulose_triacetate,685,False,False
16553,Chishona,Yoruba,425,False,False
16554,first-nighter,visualizer,567,False,False
16555,gadgeteer,Malthusian,542,False,False
16556,tobacco_industry,service_industry,89,False,False
16557,propjet,jumbojet,172,False,False
16558,lacrimal_gland,Bartholin's_gland,143,False,False
16559,carillon,drum,235,False,False
16560,Missouri,Crow,539,False,False
16561,scantling,king_post,214,False,False
16562,water_blister,lacrimal_sac,340,False,False
16563,flatcar,mail_car,222,False,False
16564,Chishona,LuGanda,425,False,False
16565,American_copper,white_admiral,141,False,False
16566,lysinemia,Niemann-Pick_disease,660,False,False
16567,Albigenses,Shakers,493,False,False
16568,acataphasia,procursive_epilepsy,657,False,False
16569,bookbinding,needlework,59,False,False
16570,trolleybus,train,258,False,False
16571,comedian,star,550,False,False
16572,midazolam,triazolam,285,False,False
16573,anomaly,left,509,False,True
16574,acoustic_radiation_pressure,compartment_pressure,328,False,False
16575,pot,fish_slice,237,False,True
16576,stabling,dormitory,161,False,True
16577,brig,house_of_correction,238,False,False
16578,news_photography,tabloid,386,False,True
16579,impress,crossover,7,False,False
16580,charge,heir-at-law,545,False,False
16581,red-legged_partridge,Greek_partridge,110,False,False
16582,clambake,power_breakfast,82,False,False
16583,tea_cloth,bed_linen,240,False,False
16584,Japanese_red_pine,pinon_pine,606,False,False
16585,sylvan,peri,524,False,False
16586,deforestation,pollution,680,False,False
16587,Chichewa,Umbundu,425,False,False
16588,bell_ringer,flying_colors,3,False,False
16589,series,trigonometric_function,361,False,True
16590,Kitty_Litter,fuller's_earth,682,False,False
16591,Department_of_Defense,Department_of_Justice,497,False,True
16592,water_cart,chuck_wagon,228,False,False
16593,deprecate,condemn,734,False,True
16594,cassette_recorder,compact-disk_burner,256,False,False
16595,arrowroot,sago,611,False,False
16596,child_neglect,pogrom,45,False,False
16597,neurobiologist,entomologist,574,False,False
16598,angelica,parsley,483,False,False
16599,bayonet,harm,712,False,False
16600,terrorization,self-assertion,92,False,False
16601,tapper,moviegoer,567,False,False
16602,new_town,hometown,513,False,False
16603,sales_tax,gasoline_tax,624,False,False
16604,Sango,Tonga,425,False,False
16605,sable,feather_boa,217,False,False
16606,hippie,picket,528,False,False
16607,fieriness,torridity,323,False,False
16608,camisole,uplift,251,False,False
16609,propagation,messaging,385,False,True
16610,functionalist,shutterbug,542,False,False
16611,water_of_crystallization,meltwater,487,False,False
16612,snakefly,brown_lacewing,140,False,True
16613,oscillograph,videocassette_recorder,256,False,False
16614,hectoliter,gram,641,False,False
16615,sea_swallow,skimmer,126,False,False
16616,Dungeness_crab,Alaska_king_crab,481,False,False
16617,enchantment,diabolism,371,False,True
16618,internet,Intelnet,280,False,True
16619,spruce_pine,Jeffrey_pine,606,False,False
16620,regroup,batch,724,False,False
16621,affray,polemic,441,False,False
16622,diclofenac_sodium,nabumetone,289,False,False
16623,Turk's_head,surgeon's_knot,231,False,False
16624,settlement,reversal,94,False,False
16625,humbug,putoff,410,False,False
16626,ingenue,starlet,550,False,False
16627,hash_head,withdrawer,548,False,False
16628,kilogram,liter,641,False,True
16629,fasces,badge,422,False,False
16630,counterfeit,Potemkin_village,191,False,False
16631,cobblers,ovotestis,339,False,False
16632,stem-winder,chronometer,181,False,False
16633,Bouvier_des_Flandres,Siberian_husky,133,False,False
16634,lymphoblastic_leukemia,liver_cancer,665,False,False
16635,letter_of_intent,chain_letter,412,False,False
16636,sandglass,grandfather_clock,181,False,False
16637,bloodworm,taenia,120,False,False
16638,narrator,whisperer,531,False,False
16639,ball,professional_baseball,17,False,True
16640,potter's_clay,regur,682,False,False
16641,metric_function,sine,361,False,False
16642,atypical_pneumonia,swine_influenza,656,False,False
16643,handsomeness,charisma,304,False,False
16644,depressor,accessory_nerve,335,False,False
16645,prattler,inquirer,531,False,False
16646,tight_end,blocker,571,False,True
16647,burr,triphammer,174,False,False
16648,citrulline,asparagine,683,False,False
16649,porringer,watch_glass,275,False,False
16650,hemoprotein,mucin,692,False,True
16651,Teton,Caddo,539,False,False
16652,disjunctive_conjunction,adversative_conjunction,643,False,True
16653,henroost,awning,216,False,False
16654,secondary_education,industrial_arts,74,False,True
16655,Texas_tortoise,hawksbill_turtle,101,False,False
16656,baggage_car,stockcar,222,False,False
16657,patchiness,fitfulness,308,False,False
16658,reprimand,denounce,734,False,True
16659,Kiswahili,Sesotho,425,False,False
16660,dinner,supper,82,False,True
16661,agate,carnelian,297,False,False
16662,wingback,blocker,571,False,False
16663,healthcare_delivery,stock_issue,70,False,False
16664,Roundhead,toaster,542,False,False
16665,red-breasted_sapsucker,ivorybill,114,False,False
16666,adverbial,positive,392,False,True
16667,Spandau,submachine_gun,212,False,False
16668,counterfeit,print,191,False,False
16669,ipecac,arnica,164,False,False
16670,Pilsner,Guinness,484,False,False
16671,pep,irrepressibility,301,False,False
16672,pork_barrel,budget,623,False,False
16673,almond,cembra_nut,476,False,False
16674,Catalina_cherry,heart_cherry,618,False,False
16675,blind_stitching,lumbering,58,False,False
16676,domestic_violence,spoil,78,False,True
16677,digital_communication,electronic_mail,385,False,True
16678,gauge,arm's_length,35,False,False
16679,motto,tongue_twister,390,False,True
16680,round_robin,bidding,412,False,False
16681,dodecahedron,concave_polyhedron,646,False,False
16682,base_pair,cellulose_ester,685,False,True
16683,hysteroscopy,sigmoidoscopy,18,False,False
16684,contrast,spot_check,18,False,True
16685,crammer,catechist,544,False,False
16686,start,preference,331,False,True
16687,lycanthropy,envelope,302,False,False
16688,state_bank,commercial_bank,502,False,False
16689,rock_wallaby,pouched_mole,116,False,False
16690,microfilm,sound_film,254,False,False
16691,Medici,Yuan,488,False,False
16692,Para_rubber,gum_butea,616,False,False
16693,chief_executive_officer,executive_vice_president,593,False,False
16694,burrawong,progymnosperm,605,False,False
16695,scatophagy,bite,43,False,False
16696,telephone_conversation,sweet_nothings,440,False,True
16697,quahaug,scallop,481,False,False
16698,eightpence,twopence,632,False,False
16699,bunfight,cocktail_party,455,False,False
16700,cellulose_acetate,tristearin,685,False,False
16701,goldcrest,Blackburn,98,False,False
16702,immunochemistry,enzymology,376,False,True
16703,winter_crookneck_squash,crookneck,473,False,False
16704,Japanese_oyster,littleneck,122,False,False
16705,petticoat,drawers,251,False,False
16706,manipulation,hypnotism,21,False,True
16707,mother's_daughter,liveborn_infant,564,False,False
16708,bend,coat_of_arms,199,False,False
16709,austenitic_steel,hypo-eutectoid_steel,690,False,False
16710,white-coat_hypertension,mitral_stenosis,662,False,False
16711,calamine_lotion,preventive,164,False,False
16712,hard-shell_crab,crayfish,124,False,False
16713,host,addressee,545,False,True
16714,liver_fluke,Guinea_worm,120,False,False
16715,Meckel's_diverticulum,umbilical_hernia,672,False,False
16716,hod,cereal_box,226,False,False
16717,monocular_vision,acuity,351,False,False
16718,interior_decoration,tailoring,58,False,True
16719,Comtism,experimentalism,370,False,False
16720,grass,gun_down,712,False,False
16721,Amazon,golem,113,False,False
16722,authority_figure,alcalde,532,False,False
16723,siren,diaphone,175,False,False
16724,magical_ability,envelope,302,False,True
16725,determiner,pronoun,393,False,True
16726,heir_apparent,mandatary,545,False,False
16727,grab,snag,735,False,True
16728,pickup,tandem_trailer,260,False,False
16729,fractional_currency,twenty_dollar_bill,631,False,False
16730,report,stop_press,416,False,True
16731,pater,supermom,552,False,False
16732,white_cypress_pine,Bermuda_cedar,607,False,False
16733,lemon_grove,seedbed,201,False,False
16734,metatarsus,metacarpus,97,False,False
16735,irrational_hostility,Eurocentrism,369,False,True
16736,gulping,mycophagy,43,False,False
16737,standard_gauge,enormity,35,False,False
16738,petit_bourgeois,yokel,529,False,False
16739,reserve_account,food_bank,628,False,False
16740,votary,medicine_man,525,False,True
16741,inhomogeneity,shakiness,308,False,False
16742,wedge,driver,262,False,False
16743,Caesar_salad,crab_Louis,482,False,False
16744,reed_section,jazz_band,501,False,False
16745,giant_tortoise,sea_turtle,101,False,False
16746,dive,dead-man's_float,48,False,True
16747,souari_nut,mast,476,False,False
16748,trajectory,grinding,602,False,True
16749,distress,extremity,678,False,True
16750,wingback,tackler,571,False,False
16751,pharyngeal_reflex,pandiculation,15,False,False
16752,glyceride,tristearin,685,False,False
16753,sound_law,insurrectionism,363,False,True
16754,golden_parachute,safe_harbor,22,False,False
16755,Luba,Kamba,425,False,False
16756,blackcock,heath_hen,109,False,False
16757,car_care,makeover,30,False,False
16758,opium,coke,295,False,True
16759,Scopes_trial,show_trial,9,False,False
16760,Jainism,Abecedarian,493,False,False
16761,short_division,matrix_inversion,72,False,False
16762,correlational_analysis,linear_regression,373,False,False
16763,doorplate,tank_iron,220,False,False
16764,Visayan,Tagalog,538,False,False
16765,oculomotor,femoral_nerve,335,False,False
16766,adiposity,exogenous_obesity,320,False,True
16767,Canaanite,Amharic,431,False,True
16768,panty_girdle,Skivvies,251,False,False
16769,labor_camp,workhouse,238,False,False
16770,American_Staffordshire_terrier,silky_terrier,131,False,False
16771,floodplain,slash,515,False,False
16772,subsoil,gilgai_soil,682,False,True
16773,vizsla,American_water_spaniel,132,False,False
16774,strip_cropping,arboriculture,77,False,False
16775,timber_rattlesnake,fer-de-lance,106,False,False
16776,barnyard_grass,witchgrass,615,False,True
16777,slow_motion,talking_picture,411,False,False
16778,boat-race,campaign,740,False,False
16779,art_director,research_director,565,False,False
16780,pitprop,bed,156,False,False
16781,front,meteorological_observation_post,509,False,False
16782,pomologist,propagator,574,False,False
16783,adhesive_bandage,immovable_bandage,166,False,False
16784,mandamus,search_warrant,405,False,False
16785,Hidatsa,Quapaw,539,False,False
16786,elan,vivacity,301,False,False
16787,board_meeting,Constitutional_Convention,506,False,False
16788,doorjamb,corner_post,214,False,False
16789,educationist,optometrist,530,False,False
16790,balata,foam_rubber,616,False,False
16791,economic_growth,demand-pull_inflation,638,False,True
16792,Wichita,Blackfoot,539,False,False
16793,obstructionist,suffragette,528,False,False
16794,plasma_cell,neutrophil,343,False,False
16795,instrument,makeshift,11,False,True
16796,corroborating_evidence,subornation,419,False,False
16797,realism,fatalism,370,False,True
16798,wind,pillow_talk,440,False,True
16799,metric_function,geometric_series,361,False,False
16800,berating,thrust,95,False,False
16801,King_of_France,chancellor,533,False,False
16802,Black_Panther,naysayer,528,False,False
16803,class_action,retrial,9,False,False
16804,pliability,perceptiveness,302,False,True
16805,microbrewery,factory,208,False,False
16806,monostotic_fibrous_dysplasia,hypertrophy,652,False,False
16807,de-access,waste,729,False,False
16808,red_grouse,European_black_grouse,109,False,True
16809,unkindness,unperceptiveness,314,False,True
16810,fire_station,dressing_station,178,False,False
16811,decimal_digit,four,642,False,True
16812,drainplug,tap,265,False,False
16813,bombard,animadvert,734,False,False
16814,garrison,silo,171,False,False
16815,intuitionism,formalism,370,False,False
16816,demerara,sour_mash,485,False,False
16817,short_circuit,dovetail,200,False,False
16818,cabin_boy,parlormaid,570,False,False
16819,oil_industry,Hollywood,89,False,False
16820,G-string,caftan,182,False,False
16821,calculus_of_variations,matrix_algebra,372,False,False
16822,construction_industry,aluminum_business,89,False,False
16823,Catalan,Galician,429,False,False
16824,touch_football,rugby,49,False,False
16825,bluff,jugglery,66,False,True
16826,French_roof,tile_roof,213,False,True
16827,rummy,poker,52,False,False
16828,sea_otter,longtail_weasel,145,False,False
16829,rotational_latency,relaxation_time,702,False,False
16830,mining_geology,petrology,379,False,False
16831,Gaelic,Welsh,428,False,True
16832,Carthusian_order,Religious_Society_of_Friends,493,False,False
16833,military_quarters,harem,161,False,False
16834,truthfulness,candor,316,False,False
16835,rouge_et_noir,gin,52,False,False
16836,auspice,ordeal,445,False,False
16837,grison,ferret,145,False,False
16838,share,remember,751,False,True
16839,helper_T_cell,eosinophil,343,False,True
16840,diazepam,haloperidol,185,False,True
16841,upbraider,burgomaster,532,False,False
16842,magnetic_bubble_memory,volatile_storage,292,False,False
16843,cellulose_xanthate,deoxythymidine_monophosphate,685,False,False
16844,Hidatsa,Eyeish,539,False,False
16845,recusation,vexatious_litigation,9,False,False
16846,hyperchromic_anemia,chlorosis,667,False,False
16847,old_style,Hebrew_alphabet,421,False,False
16848,artificial_kidney,retractor,210,False,False
16849,fieri_facias,cachet,405,False,False
16850,conjugal_visitation_right,usufruct,333,False,False
16851,triskaidekaphobia,traumatophobia,675,False,False
16852,chief_executive_officer,chairman_of_the_board,593,False,False
16853,Belgian_endive,Boston_lettuce,474,False,False
16854,external,centerpiece,322,False,True
16855,strife,in-fighting,16,False,True
16856,coffer,safe-deposit,226,False,False
16857,Labourite,campaigner,562,False,False
16858,digital_audiotape,compact_disk,215,False,False
16859,coup_de_theatre,marksmanship,348,False,False
16860,Ixodes_persulcatus,trombiculid,107,False,False
16861,wok,skimmer,237,False,False
16862,positive_pole,tread,200,False,False
16863,mutineer,counterrevolutionist,559,False,False
16864,appellant,accused,547,False,True
16865,detribalize,heed,717,False,False
16866,breast_pocket,diplomatic_pouch,264,False,False
16867,judiciousness,logic,347,False,False
16868,bell_ringer,unearned_run,3,False,False
16869,part,dirty_linen,353,False,True
16870,newel,doorjamb,214,False,False
16871,bruise,crunch,713,False,False
16872,gurnard,rosefish,152,False,False
16873,landmass,beachfront,515,False,True
16874,coronary_heart_disease,tachycardia,662,False,False
16875,orchestra,pop_group,501,False,False
16876,overhead,footfault,6,False,False
16877,New_World_chat,Blackburn,98,False,False
16878,honeymoon,vac,85,False,False
16879,Montgomery's_tubercle,sweat_gland,143,False,False
16880,armet,morion,206,False,False
16881,cloisonne,dripping_pan,237,False,False
16882,likeness,foil,255,False,True
16883,jeu_d'esprit,one-liner,399,False,False
16884,electrical_work,netting,58,False,True
16885,nut_bread,popover,469,False,False
16886,spruce_pine,white_pine,606,False,False
16887,place,horse-race,740,False,True
16888,stableman,vintager,595,False,False
16889,Swahili,Yoruba,425,False,True
16890,fair_hearing,foreclosure,9,False,False
16891,beard_worm,nematode,120,False,False
16892,arise,make,718,False,False
16893,hammock,sickbed,245,False,True
16894,quahaug,Norwegian_lobster,481,False,False
16895,Constitutional_Convention,Loya_Jirga,506,False,False
16896,charge,academician,545,False,True
16897,canvasback,dabbling_duck,115,False,False
16898,communization,icebreaker,29,False,False
16899,choline,biotin,697,False,False
16900,proscenium,cavity_wall,186,False,False
16901,denier,dry,528,False,False
16902,float,command_processing_overhead_time,702,False,True
16903,krill,whale_louse,125,False,False
16904,group_theory,spherical_trigonometry,372,False,False
16905,bear_market,toy_industry,89,False,False
16906,adjuster,bank_examiner,551,False,False
16907,Luba,Ndebele,425,False,False
16908,irrational_hostility,unfairness,369,False,True
16909,warplane,double-prop,172,False,True
16910,medium,channels,385,False,True
16911,burglar_alarm,siren,175,False,False
16912,glen,dale,517,False,False
16913,cheeseburger,chili_dog,470,False,False
16914,piquet,poker,52,False,False
16915,lesser_whitethroat,water_thrush,98,False,False
16916,English_teacher,chancellor,544,False,False
16917,fisher,glutton,145,False,False
16918,piano_teacher,section_man,544,False,False
16919,Granny_Smith,Stayman,477,False,False
16920,moiety,one-sixty-fourth,420,False,True
16921,daily,school_newspaper,386,False,False
16922,shock,punch-up,16,False,True
16923,dialectical_materialism,positivism,370,False,False
16924,piroxicam,buffered_aspirin,289,False,False
16925,Langue_d'oc,Mexican_Spanish,429,False,False
16926,neurolinguist,sociobiologist,574,False,False
16927,conference_call,long_distance,389,False,False
16928,Senegal_gum,cold_rubber,616,False,False
16929,imposition,irritant,359,False,True
16930,adhesive_bandage,mustard_plaster,166,False,False
16931,stay,tie,219,False,True
16932,compulsory_process,right_of_election,333,False,True
16933,piroxicam,methyl_salicylate,289,False,False
16934,toggle_switch,dial,248,False,False
16935,loyalist,Roundhead,542,False,False
16936,Northern_Spy,cooking_apple,477,False,False
16937,fast_lane,touch,305,False,False
16938,gunman,infanticide,596,False,False
16939,Methodist,Orangeman,537,False,False
16940,string_orchestra,band,501,False,False
16941,Fourier_series,rotation,361,False,False
16942,flexibility,form,302,False,True
16943,dole,Social_Security,87,False,False
16944,alpha-tocopheral,vitamin_B1,697,False,False
16945,plug,conserve,723,False,True
16946,technical_sergeant,petty_officer,555,False,False
16947,carboy,phial,189,False,False
16948,half_volley,let,6,False,False
16949,petrel,albatross,128,False,False
16950,crushed_leather,white_leather,282,False,False
16951,twinjet,ski-plane,172,False,False
16952,acetyl,benzyl,681,False,True
16953,capeline_bandage,surgical_dressing,166,False,False
16954,grace_cup,mustache_cup,275,False,False
16955,topsoil,mud_pie,682,False,False
16956,confirmation,aspersion,83,False,True
16957,wafer,marine_glue,687,False,True
16958,netting,crocheting,59,False,False
16959,schoolgirl,Eagle_Scout,588,False,False
16960,grit,holystone,520,False,False
16961,asynchronous_operation,multiplex_operation,159,False,True
16962,cyclohexanol_phthalate,ethyl_acetate,685,False,False
16963,South_Sea_Islands,peninsula,515,False,False
16964,mentioner,drawler,531,False,False
16965,eyepiece,camera_lens,155,False,True
16966,interface,NAND_circuit,193,False,True
16967,eye_candy,exposure,367,False,False
16968,stepchild,liveborn_infant,564,False,False
16969,coolness,backbone,315,False,True
16970,digital_communication,conveyance,385,False,True
16971,elder_statesman,Republican,562,False,False
16972,double_boiler,fish_slice,237,False,False
16973,golem,Sphinx,113,False,False
16974,neritina,brown_snail,121,False,False
16975,bad_debt,interbank_loan,629,False,False
16976,Oven_Stuffer,squab,466,False,False
16977,imperishability,briefness,325,False,False
16978,re-introduction,hypothesis,415,False,False
16979,mucilage,tragacanth,616,False,True
16980,state's_attorney,serjeant-at-law,553,False,False
16981,cockatrice,dragon,522,False,False
16982,miles_gloriosus,poseuse,589,False,False
16983,detective_novel,Arthurian_legend,397,False,False
16984,Catalan,Friulian,429,False,False
16985,top,force,326,False,True
16986,gonioscopy,once-over,18,False,False
16987,cranial_nerve,coccygeal_nerve,335,False,True
16988,barbecue,business_lunch,82,False,False
16989,widowhood,exogamy,649,False,False
16990,seek_time,retardation,702,False,False
16991,etching,Frisbee,220,False,False
16992,rush,nudge,725,False,False
16993,exomphalos,umbilical_hernia,672,False,False
16994,monogamist,prince_consort,579,False,False
16995,portal,stage_door,202,False,False
16996,austenitic_steel,hyper-eutectoid_steel,690,False,False
16997,CPU_board,integrated_circuit,193,False,True
16998,vacation,compassionate_leave,85,False,True
16999,haze,pea_soup,519,False,False
17000,Typhoeus,wyvern,522,False,False
17001,cup,finger_bowl,275,False,True
17002,doppelganger,roc,522,False,False
17003,aircraftsman,orderly_sergeant,555,False,False
17004,cherry-tree_gum,gum_butea,616,False,False
17005,logomach,accuser,528,False,False
17006,halfpenny,fourpence,632,False,False
17007,soap_dish,flush_toilet,241,False,False
17008,hedge,fraudulence,410,False,False
17009,pasty,pumpkin_pie,463,False,False
17010,interchange,eye_contact,1,False,True
17011,rebutter,Black_Muslim,528,False,False
17012,aisle,railroad_tunnel,180,False,True
17013,guinea,nickel,632,False,False
17014,second_lieutenant,major,590,False,False
17015,cattle_car,mail_car,222,False,False
17016,stir,instability,650,False,False
17017,banshee,kachina,524,False,False
17018,blood_meal,eatage,460,False,True
17019,chlorinate,cradle,710,False,False
17020,newcomer,abecedarian,541,False,False
17021,dispatch,market_letter,416,False,True
17022,Haredi,Carthusian_order,493,False,False
17023,kirsch,bourbon,485,False,False
17024,clunch,regur,682,False,False
17025,portcullis,chicane,230,False,False
17026,dovetail,thermojunction,200,False,False
17027,vitamin_B1,pantothenic_acid,697,False,True
17028,converging_lens,Fresnel_lens,155,False,False
17029,get,volley,6,False,True
17030,Cape_lobster,Jonah_crab,124,False,False
17031,common_carline_thistle,melancholy_thistle,612,False,False
17032,health_care,unemployment_compensation,87,False,False
17033,lower_berth,sleigh_bed,245,False,False
17034,child_neglect,kia_quen,45,False,False
17035,disinter,snag,735,False,False
17036,bookbinding,lace_making,59,False,False
17037,leitmotiv,inversion,423,False,False
17038,Erlenmeyer_flask,Dewar_flask,189,False,False
17039,antineoplastic_antibiotic,fluorouracil,183,False,True
17040,dive_bomber,kamikaze,172,False,False
17041,giving,pulse-time_modulation,385,False,False
17042,Rocky_mountain_pinon,Swiss_pine,606,False,False
17043,Scotch_pine,whitebark_pine,606,False,False
17044,pretense,doublespeak,410,False,False
17045,white_cypress_pine,east_African_cedar,607,False,False
17046,preservationist,Black_Muslim,528,False,False
17047,dasyurid_marsupial,pademelon,116,False,True
17048,silex,copper_oxide,293,False,False
17049,quantum_theory,uncertainty_principle,364,False,False
17050,amethyst,quartz_crystal,297,False,False
17051,clinical_anatomy,comparative_anatomy,377,False,True
17052,Nemean_lion,leviathan,113,False,False
17053,blue_baby,postmature_infant,564,False,False
17054,fifty_dollar_bill,fiat_money,631,False,False
17055,Confucian,Malthusian,542,False,False
17056,convex_polyhedron,cuboid,646,False,False
17057,prostate_cancer,oat_cell_carcinoma,665,False,False
17058,lemon_grove,peach_orchard,201,False,False
17059,minibus,boat_train,258,False,False
17060,reading_teacher,headmistress,544,False,False
17061,pulp,sunder,713,False,True
17062,newel,stake,214,False,False
17063,subsection,straightaway,249,False,True
17064,pea_crab,blue_crab,124,False,False
17065,bash,house_party,455,False,False
17066,deciliter,hectogram,641,False,False
17067,naturalization,hearing,9,False,False
17068,reconnaissance_plane,fanjet,172,False,False
17069,nitrogen_oxide,peroxide,293,False,True
17070,inhospitableness,industrial_air_pollution,680,False,False
17071,invite,love_letter,412,False,True
17072,Indian_red,leaf_mold,682,False,False
17073,bitmap,panorama,255,False,False
17074,plantar_reflex,defecation_reflex,15,False,False
17075,Teton,Dakota,539,False,False
17076,chemise,bridal_gown,182,False,False
17077,Homo_soloensis,Homo_habilis,146,False,False
